line, order_id, title, sku, product, summary, qty, baseprice, totprice, notes, weight, shipper, shipdate, shipprice, tracknum, serial, serials, details
1, copy_of_11925, "VALUE", "VALUE", "eRacks/VALUE", "Single Intel 10/100 Network card|FreeBSD 4.4", "1", "695.0", "755.0", "", "25", "", "", "", "", "", "",  "{'5.25_inch_Bay': 'CD ROM'\, 'Operating_System': 'FreeBSD 4.4'\, 'Monitor': 'none'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'Keyboard_and_Mouse': 'none'\, 'Chassis': 'GRID: 1U chassis'\, 'Processor_and_Motherboard': 'AMD Duron 600'\, 'Memory': '256MB Memory'\, 'Internal_HD_Bay': '20GB 5400rpm Hard Drive'\, 'PCI_Slot': 'Single Intel 10/100 Network card'}"
1, copy_of_11926, "VALUE", "VALUE", "eRacks/VALUE", "AMD Duron 1.2GHz (Morgan)", "1", "695.0", "910.0", "", "25", "", "", "", "", "", "",  "{'5.25_inch_Bay': 'CD ROM'\, 'Operating_System': 'OpenBSD 3.0 (with pf)'\, 'Monitor': 'none'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'Keyboard_and_Mouse': 'none'\, 'Chassis': 'GRID: 1U chassis'\, 'Processor_and_Motherboard': 'AMD Duron 1.2GHz (Morgan)'\, 'Memory': '256MB Memory'\, 'Internal_HD_Bay': '20GB 5400rpm Hard Drive'\, 'PCI_Slot': 'none'}"
1, copy_of_11930, "DMZ", "DMZ", "eRacks/DMZ", "Default Configuration", "1", "1295.0", "1295.0", "", "25", "", "", "", "", "", "",  "{'5.25_inch_Bay': 'CD ROM'\, 'Operating_System': 'OpenBSD 3.0 (with pf)'\, 'Monitor': 'none'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'Keyboard_and_Mouse': 'none'\, 'Chassis': 'BAY: standard 1U chassis'\, 'Processor_and_Motherboard': 'Intel PIII 733'\, 'Memory': '256MB Memory'\, 'Internal_HD_Bay': '20GB 5400rpm Hard Drive'\, 'PCI_Slot': '4 port Network card'\, 'Remote_Management_-_2U': 'none'}"
1, copy_of_11972, "SERVE", "SERVE", "eRacks/SERVE", "1GB Memory|60GB 7200rpm Hard Drive|Red Hat Linux 7.2", "1", "995.0", "1185.0", "", "25", "", "", "", "", "00 07 95 12 FB 45", "",  "{'5.25_inch_Bay': 'CD ROM'\, 'Operating_System': 'Red Hat Linux 7.2'\, 'Monitor': 'none'\, 'Motherboard': 'eRacks PC133 AMD Motherboard'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'Keyboard_and_Mouse': 'none'\, 'Chassis': 'BAY: standard 1U chassis'\, 'Memory': '1GB Memory'\, 'Internal_HD_Bay': '60GB 7200rpm Hard Drive'\, 'PCI_Slot': 'none'\, 'Processor': 'AMD Athlon 1GHz CPU'}"
2, copy_of_11977, "DATH2-SCSI", "DATH2-SCSI", "eRacks/DATH2-SCSI", "Dual Athlon MP 1900 1.60GHz CPU|1GB DDR ECC Registered Memory|18.3 GB Cheetah 15Krpm SCSI HD|18.3 GB Cheetah 15Krpm SCSI HD|18.3 GB Cheetah 15Krpm SCSI HD|18.3 GB Cheetah 15Krpm SCSI HD|MS Windows 2000 Server w/5 client", "2", "2195.0", "5665.0", "", "25", "", "", "", "", "", "",  "{'5.25_inch_Bay': 'CD ROM'\, 'Keyboard_and_Mouse': 'none'\, 'Monitor': 'none'\, 'Motherboard': 'Tyan Thunder K7 Dual AMD 760MP SCSI'\, 'NIC2': 'integrated on motherboard'\, 'PCI_Slot_1': 'none'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'NIC1': 'integrated on motherboard'\, 'Operating_System': 'MS Windows 2000 Server w/5 client'\, 'SCSI_Drive_2': '18.3 GB Cheetah 15Krpm SCSI HD'\, 'SCSI_Drive_3': '18.3 GB Cheetah 15Krpm SCSI HD'\, 'Chassis': '4HD chassis: 2U\, 450w AMD-rated PS'\, 'SCSI_Drive_4': '18.3 GB Cheetah 15Krpm SCSI HD'\, 'Memory': '1GB DDR ECC Registered Memory'\, 'SCSI_Drive_1': '18.3 GB Cheetah 15Krpm SCSI HD'\, 'Processor': 'Dual Athlon MP 1900 1.60GHz CPU'}"
1, copy_of_11977, "DATH2-SCSI", "DATH2-SCSI", "eRacks/DATH2-SCSI", "Dual Athlon MP 1900 1.60GHz CPU|1GB DDR ECC Registered Memory|4 x 18.3 GB Cheetah 15Krpm SCSI HD|Red Hat Linux 7.2", "1", "2195.0", "4870.0", "", "25", "", "", "", "", "00 E0 81 04 C6 EF", "",  "{'5.25_inch_Bay': 'CD ROM'\, 'NIC1': 'integrated on motherboard'\, 'Monitor': 'none'\, 'NIC2': 'integrated on motherboard'\, 'PCI_Slot_1': 'none'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'Keyboard_and_Mouse': 'none'\, 'Operating_System': 'MS Windows 2000 Server w/5 client'\, 'Motherboard': 'Tyan Thunder K7 Dual AMD 760MP SCSI'\, 'Chassis': '4HD chassis: 2U\, 450w AMD-rated PS'\, 'Memory': '1GB DDR ECC Registered Memory'\, 'SCSI_Drive_1': '4 x 18.3 GB Cheetah 15Krpm SCSI HD'\, 'Processor': 'Dual Athlon MP 1900 1.60GHz CPU'}"
1, copy_of_11978, "NAS4", "NAS4", "eRacks/NAS4", "120GB 7200rpm Hard Dive|120GB 7200rpm Hard Dive|120GB 7200rpm Hard Dive|120GB 7200rpm Hard Dive|Single PCI 10/100 Network card|software RAID 5 (striped with parity) |notes:IP - 192.168.75.98|NAME -  OZERAK01|S.N.M. -  255.255.255.0|DGW -  192.168.75.4", "1", "1995.0", "2945.0", "IP - 192.168.75.98|NAME -  OZERAK01|S.N.M. -  255.255.255.0|DGW -  192.168.75.4", "25", "", "", "", "", "", "",  "{'Operating_System': 'OpenBSD 3.0 (with pf)'\, 'Monitor': 'none'\, 'Keyboard_and_Mouse': 'none'\, 'Internal_HD_Bay_3': '120GB 7200rpm Hard Dive'\, 'Internal_HD_Bay_2': '120GB 7200rpm Hard Dive'\, 'Internal_HD_Bay_4': '120GB 7200rpm Hard Dive'\, 'Chassis': '4HD: 1U  NAS chassis'\, 'Processor_and_Motherboard': 'AMD Duron 700 '\, 'Memory': '512MB Memory'\, 'Internal_HD_Bay': '120GB 7200rpm Hard Dive'\, 'PCI_Slot': 'Single PCI 10/100 Network card'\, 'Software': 'software RAID 5 (striped with parity)'}"
1, copy_of_11979, "racksystem", "racksystem", "eRacks/racksystem", "none|none|none|Nylon caster set of 4; 400lb capacity |notes:Joe / Britta:|PLEASE call Bill Thorson ASAP to discuss order (970) 282-4400 x 27; send order conf. to reed@aster.com", "1", "800.0", "707.0", "Joe / Britta:|PLEASE call Bill Thorson ASAP to discuss order (970) 282-4400 x 27; send order conf. to reed@aster.com", "25", "", "", "", "", "", "",  "{'Keyboard_shelf': 'none'\, 'Power_strip': 'none'\, 'Fixed_shelf': 'none'\, 'Fixed_shelf_2': 'none'\, 'Wheels': 'Nylon caster set of 4; 400lb capacity'\, 'Rack': 'Economy Knockdown 44U Rack\, 19x24x77in\, black'}"
1, 10447, "VALUE", "VALUE", "eRacks/VALUE", "AMD Duron 800|1GB Memory|30GB 7200rpm Hard Drive|30GB 7200rpm Hard Drive|FreeBSD 4.3 |notes:1G Duron No OS Per Joe $965", "1", "695.0", "1025.0", "1G Duron No OS Per Joe $965", "25", "", "", "", "", "", "",  "{'5.25_inch_Bay': '30GB 7200rpm Hard Drive'\, 'Operating_System': 'FreeBSD 4.3'\, 'Monitor': 'none'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'Keyboard_and_Mouse': 'none'\, 'Chassis': '1uBAY: standard 1u case'\, 'Processor_and_Motherboard': 'AMD Duron 800'\, 'Memory': '1GB Memory'\, 'Internal_HD_Bay': '30GB 7200rpm Hard Drive'\, 'PCI_Slot': 'none'}"
1, 10563, "VALUE", "VALUE", "eRacks/VALUE", "Intel PIII 600 ", "1", "695.0", "865.0", "", "25", "", "", "", "", "", "",  "{'5.25_inch_Bay': 'CD ROM'\, 'Operating_System': 'OpenBSD 2.9 Released (with ipf/ipnat)'\, 'Monitor': 'none'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'Keyboard_and_Mouse': 'none'\, 'Chassis': '1uBAY: standard 1u case'\, 'Processor_and_Motherboard': 'Intel PIII 600 '\, 'Memory': '256MB Memory'\, 'Internal_HD_Bay': '20GB 5400rpm Hard Drive'\, 'PCI_Slot': 'none'}"
1, 10564, "DATH2", "DATH2", "eRacks/DATH2", "Dual Athlon 1.54GHz MP CPU (Delivery 10/10)|512MB DDR Memory|none|FreeBSD 4.3", "1", "1795.0", "2335.0", "", "25", "", "", "", "", "", "",  "{'5.25_inch_Bay': 'CD ROM'\, 'Keyboard_and_Mouse': 'none'\, 'Monitor': 'none'\, 'NIC2': 'integrated on motherboard'\, 'Operating_System': 'FreeBSD 4.3'\, '3.5_inch_Bay': 'none'\, 'NIC1': 'integrated on motherboard'\, 'Internal_HD_Bay_2': 'none'\, 'Motherboard': 'Tyan Thunder K7 Dual AMD 760MP IDE'\, 'Chassis': 'ALUM2 2U chassis'\, 'Memory': '512MB DDR Memory'\, 'Internal_HD_Bay': '20GB 7200rpm Hard Drive'\, 'Processor': 'Dual Athlon 1.54GHz MP CPU (Delivery 10/10)'}"
1, 10565, "railkits", "railkits", "eRacks/railkits", "Default Configuration", "1", "49.0", "49.0", "", "25", "", "", "", "", "", "",  "{'Rail_kits': 'Rail kits\, one pair'}"
1, 10581, "VALUE", "VALUE", "eRacks/VALUE", "AMD Duron 800|Single PCI 10/100 Network card|Red Hat Linux 7.1", "1", "695.0", "775.0", "", "25", "", "", "", "", "", "",  "{'5.25_inch_Bay': 'CD ROM'\, 'Operating_System': 'Red Hat Linux 7.1'\, 'Monitor': 'none'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'Keyboard_and_Mouse': 'none'\, 'Chassis': '1uBAY: standard 1u case'\, 'Processor_and_Motherboard': 'AMD Duron 800'\, 'Memory': '256MB Memory'\, 'Internal_HD_Bay': '20GB 5400rpm Hard Drive'\, 'PCI_Slot': 'Single PCI 10/100 Network card'}"
1, 10582, "VALUE", "VALUE", "eRacks/VALUE", "Default Configuration", "1", "695.0", "695.0", "", "25", "", "", "", "", "", "",  "{'5.25_inch_Bay': 'CD ROM'\, 'Operating_System': 'OpenBSD 2.9 Released (with ipf/ipnat)'\, 'Monitor': 'none'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'Keyboard_and_Mouse': 'none'\, 'Chassis': '1uBAY: standard 1u case'\, 'Processor_and_Motherboard': 'AMD Duron 600'\, 'Memory': '256MB Memory'\, 'Internal_HD_Bay': '20GB 5400rpm Hard Drive'\, 'PCI_Slot': 'none'}"
1, 10583, "NAS", "NAS", "eRacks/NAS", "Intel PIII 866 ", "1", "1295.0", "1560.0", "", "25", "", "", "", "", "", "",  "{'Slimline_CD_Bay': 'Slimline CD ROM'\, 'Monitor': 'none'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'Keyboard_and_Mouse': 'none'\, 'Internal_HD_Bay_2': '60GB 5400rpm Hard Drive'\, 'Operating_System': 'OpenBSD 2.9 Released (with ipf/ipnat)'\, 'Processor_and_Motherboard': 'Intel PIII 866 '\, 'Memory': '256MB Memory'\, 'Internal_HD_Bay': '60GB 5400rpm Hard Drive'\, 'PCI_Slot': 'none'\, 'Chassis': '1uSTG chassis: 2 HDs'\, 'Software': 'none (JBOD)'}"
1, 10584, "VALUE", "VALUE", "eRacks/VALUE", "AMD Duron 750", "1", "695.0", "745.0", "", "25", "", "", "", "", "", "",  "{'5.25_inch_Bay': 'CD ROM'\, 'Operating_System': 'OpenBSD 2.9 Released (with ipf/ipnat)'\, 'Monitor': 'none'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'Keyboard_and_Mouse': 'none'\, 'Chassis': '1uBAY: standard 1u case'\, 'Processor_and_Motherboard': 'AMD Duron 750'\, 'Memory': '256MB Memory'\, 'Internal_HD_Bay': '20GB 5400rpm Hard Drive'\, 'PCI_Slot': 'none'}"
1, 10585, "VALUE", "VALUE", "eRacks/VALUE", "Single PCI 10/100 Network card|Red Hat Linux 7.1|Keyboard and Mouse", "1", "695.0", "765.0", "", "25", "", "", "", "", "", "",  "{'5.25_inch_Bay': 'CD ROM'\, 'Operating_System': 'Red Hat Linux 7.1'\, 'Monitor': 'none'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'Keyboard_and_Mouse': 'Keyboard and Mouse'\, 'Chassis': '1uBAY: standard 1u case'\, 'Processor_and_Motherboard': 'AMD Duron 600'\, 'Memory': '256MB Memory'\, 'Internal_HD_Bay': '20GB 5400rpm Hard Drive'\, 'PCI_Slot': 'Single PCI 10/100 Network card'}"
1, 10586, "yeun.nas", "yeun.nas", "eRacks/yeun.nas", "3uSWOOSH9CD 300w redundant PS|1GB RDRAM Memory|none|40GB 7200rpm Hard Drive|Netgear 620 1000BaseTX 64bit (RJ45 Copper)", "1", "5955.0", "6385.0", "", "25", "", "", "", "", "", "",  "{'Monitor': 'none'\, 'Keyboard_and_Mouse': 'none'\, 'Memory': '1GB RDRAM Memory'\, 'PCI_Slot': 'Netgear 620 1000BaseTX 64bit (RJ45 Copper)'\, 'HD_Controller_-RAID': '3ware Escalade 7810'\, 'Removable_HD_Bay_8': '80GB 7200rpm Hard Drive'\, 'Removable_HD_Bay_9': '40GB 7200rpm Hard Drive'\, 'Operating_System': 'Red Hat Linux 7.1'\, 'Video_card': 'Generic video adapter'\, 'Removable_HD_Bay_1': '80GB 7200rpm Hard Drive'\, 'Removable_HD_Bay_2': '80GB 7200rpm Hard Drive'\, 'Removable_HD_Bay_3': '80GB 7200rpm Hard Drive'\, 'Removable_HD_Bay_4': '80GB 7200rpm Hard Drive'\, 'Removable_HD_Bay_5': '80GB 7200rpm Hard Drive'\, 'Removable_HD_Bay_6': '80GB 7200rpm Hard Drive'\, 'Removable_HD_Bay_7': '80GB 7200rpm Hard Drive'\, 'Chassis': '3uSWOOSH9CD 300w redundant PS'\, 'Processor': 'Intel Pentium4 1.5GHz CPU'\, 'Motherboard': 'Intel P4 D850GBAL motherboard'\, 'Slimline_CD_Bay': 'Slimline CD ROM'\, 'Internal_HD_Bay': 'none'\, '3.5_inch_Bay': 'Slim 1.44MB Floppy Drive'}"
1, 11051, "VALUE", "VALUE", "eRacks/VALUE", "AMD Duron 750|512MB Memory|Red Hat Linux 7.1", "3", "695.0", "790.0", "", "25", "", "", "", "", "", "",  "{'5.25_inch_Bay': 'CD ROM'\, 'Operating_System': 'Red Hat Linux 7.1'\, 'Monitor': 'none'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'Keyboard_and_Mouse': 'none'\, 'Chassis': '1uBAY: standard 1u case'\, 'Processor_and_Motherboard': 'AMD Duron 750'\, 'Memory': '512MB Memory'\, 'Internal_HD_Bay': '20GB 5400rpm Hard Drive'\, 'PCI_Slot': 'none'}"
1, 11052, "burdge.1", "burdge.1", "eRacks/burdge.1", "none", "1", "1487.0", "1437.0", "", "25", "", "", "", "", "", "",  "{'5.25_inch_Bay': 'CD ROM'\, 'Operating_System': 'none'\, 'PCI_Slot_3': 'none'\, 'Monitor': 'none'\, 'Motherboard': 'Tyan Tiger 200 Dual-CPU Motherboard'\, 'PCI_Slot_1': 'none'\, 'PCI_Slot_2': 'none'\, 'Keyboard_and_Mouse': 'none'\, 'Internal_HD_Bay_2': '20GB 7200rpm Hard Drive'\, 'Chassis': '2uLOCK: lockable 2u case'\, 'Memory': '1GB Memory'\, 'Internal_HD_Bay': '20GB 7200rpm Hard Drive'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'Processor': 'Dual Intel P3 933MHz CPU'}"
1, 11053, "VALUE", "VALUE", "eRacks/VALUE", "AMD Duron 1GHz (Morgan core)|512MB Memory|30GB 7200rpm Hard Drive|NetBSD 1.5.2|Keyboard and Mouse", "1", "695.0", "965.0", "", "25", "", "", "", "", "", "",  "{'5.25_inch_Bay': 'CD ROM'\, 'Operating_System': 'NetBSD 1.5.2'\, 'Monitor': 'none'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'Keyboard_and_Mouse': 'Keyboard and Mouse'\, 'Chassis': '1uBAY: standard 1u case'\, 'Processor_and_Motherboard': 'AMD Duron 1GHz (Morgan core)'\, 'Memory': '512MB Memory'\, 'Internal_HD_Bay': '30GB 7200rpm Hard Drive'\, 'PCI_Slot': 'none'}"
1, 11055, "VPN", "VPN", "eRacks/VPN", "512MB Memory", "1", "2095.0", "2140.0", "", "25", "", "", "", "", "", "",  "{'5.25_inch_Bay': 'CD ROM'\, 'Operating_System': 'OpenBSD 2.9 Released (with ipf/ipnat)'\, 'Monitor': 'none'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'Keyboard_and_Mouse': 'none'\, 'Chassis': '1uBAY: standard 1u case'\, 'Remote_Management_card': 'none'\, 'Processor_and_Motherboard': 'Intel PIII 733'\, 'Memory': '512MB Memory'\, 'Internal_HD_Bay': '20GB 5400rpm Hard Drive'\, 'PCI_Slot': 'Single PCI 10/100 Network card'}"
1, 11061, "VALUE", "VALUE", "eRacks/VALUE", "20GB 7200rpm Hard Drive", "1", "695.0", "720.0", "", "25", "", "", "", "", "", "",  "{'5.25_inch_Bay': 'CD ROM'\, 'Operating_System': 'OpenBSD 2.9 Released (with ipf/ipnat)'\, 'Monitor': 'none'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'Keyboard_and_Mouse': 'none'\, 'Chassis': '1uBAY: standard 1u case'\, 'Processor_and_Motherboard': 'AMD Duron 600'\, 'Memory': '256MB Memory'\, 'Internal_HD_Bay': '20GB 7200rpm Hard Drive'\, 'PCI_Slot': 'none'}"
1, 11084, "WEB", "WEB", "eRacks/WEB", "Intel PIII 1000 |1GB Memory|Red Hat Linux 7.1", "2", "1195.0", "1365.0", "", "25", "", "", "", "", "", "",  "{'5.25_inch_Bay': 'CD ROM'\, 'Operating_System': 'Red Hat Linux 7.1'\, 'Monitor': 'none'\, '3.5_inch_Bay': '3.5\" 1.44 MB Floppy Drive'\, 'Keyboard_and_Mouse': 'none'\, 'Chassis': 'BAY: standard 1U chassis'\, 'Processor_and_Motherboard': 'Intel PIII 1000 '\, 'Memory': '1GB Memory'\, 'Internal_HD_Bay': '40GB 7200rpm Hard Drive'\, 'PCI_Slot': 'none'}"
